Id,Label
a1988,Tracey Vilar
a1989,Celia Weston
a1990,Brian Howe
a1991,Tess McCarthy
a1992,Natasha Dorfhuber
a1994,Robert F. Colesberry
a2001,Erich Maria Remarque
a2007,Lew Ayres
a2008,Arnold Lucy
a2009,John Wray
a2010,Louis Wolheim
a2011,Ben Alexander
a2012,Scott Kolk
a2013,Owen Davis Jr
a2014,Walter Rogers
a2015,William Bakewell
a2016,Slim Summerville
a2018,Beryl Mercer
a2021,Jane Wyatt
a2022,Catherine Hicks
a2034,Danny Boyle
a2036,Alex Garland
a2037,Cillian Murphy
a2038,Naomie Harris
a2039,Brendan Gleeson
a2040,Christopher Eccleston
a2041,Dr. Dre
a2047,Danny Glover
a2048,Gary Busey
a2049,Rubén Blades
a2050,Noah Huntley
a2051,María Conchita Alonso
a2052,Christopher Dunne
a2053,Bill Paxton
a2054,Emma Hitching
a2055,Robert Davi
a2056,Alexander Delamere
a2057,Kim McGarrity
a2058,Megan Burns
a2059,Adam Baldwin
a2060,Alex Palmer
a2061,Bindu De Stoppani
a2062,Kent McCord
a2063,Jukka Hiltunen
a2064,Morton Downey Jr
a2065,David Schneider
a2066,Toby Sedgwick
a2067,Calvin Lockhart
a2069,Corey Rand
a2072,Lilyan Chauvin
a2074,Michael Mark Edmondson
a2076,David Warner
a2077,Laurence Luckinbill
a2078,Charles Cooper
a2079,Cynthia Gouw
a2080,Todd Bryant
a2081,George Murdock
a2086,Pierre Cosso
a2090,Kirk Douglas
a2091,James Mason
a2092,Paul Lukas
a2094,Peter Lorre
a2096,Robert J. Wilke
a2097,Ted de Corsia
a2098,Carleton Young
a2099,J. M. Kerrigan
a2101,Percy Helton
a2102,Ted Cooper
a2103,Mark Rosenthal
a2106,Walt Disney
a2109,Kim Cattrall
a2110,Harper Goff
a2111,Rosanna DeSoto
a2112,Brock Peters
a2115,Kurtwood Smith
a2124,Iman
a2125,David Manners
a2126,Herbert Bunston
a2127,James Wan
a2128,Leigh Whannell
a2130,Cary Elwes
a2131,Ken Leung
a2133,Dina Meyer
a2134,Mike Butters
a2135,Paul Gutrecht
a2136,Michael Emerson
a2137,Benito Martinez
a2138,Shawnee Smith
a2139,Makenzie Vega Norfolk
a2140,Monica Potter
a2141,Ned Bellamy
a2142,Alexandra Bokyun Chun
a2143,Avner Garbi
a2144,Tobin Bell
a2150,Kevin Greutert
a2151,Amy Lippens
a2154,Scott Bakula
a2155,Thora Birch
a2157,Robin Williams
a2162,Lynda Obst
a2165,Rosanna Arquette
a2166,Sergio Castellitto
a2167,Mercedes Ruehl
a2168,Jean Bouise
a2169,Michael Jeter
a2170,Marc Duret
a2171,Griffin Dunne
a2172,Andréas Voutsinas
a2173,Valentina Vargas
a2174,Kimberly Beck
a2175,Bruce Guerre-Berthelot
a2176,Tommy Lee Jones
a2177,Lloyd Bridges
a2178,Forest Whitaker
a2179,Suzy Amis
a2180,Gregory Forstner
a2181,Claude Besson
a2189,Renaud
a2192,Lambert Wilson
a2193,Alexandra Gonin
a2194,Jean-Philippe Léonard
a2195,Jean Leuvrais
a2196,Claudia Morin
a2197,Daniel Russo
a2201,Max von Sydow
a2202,Steve Harris
a2203,Neal McDonough
a2205,Jessica Capshaw
a2206,Samantha Morton
a2207,Lois Smith
a2208,Kathryn Morris
a2211,Gerald R. Molen
a2219,Tobey Maguire
a2220,Tony Curran
a2221,Leland Orser
a2222,Beau Bridges
a2223,Fred Savage
a2224,Christian Slater
a2225,Todd Holland
a2226,Sydney Pollack
a2227,Nicole Kidman
a2228,Sean Penn
a2229,Catherine Keener
a2230,Pam Grier
a2231,Samuel L. Jackson
a2232,Michael Keaton
a2233,Bridget Fonda
a2234,Michael Bowen
a2239,Anthony Minghella
a2244,Jesper Christensen
a2245,Yvan Attal
a2246,Earl Cameron
a2247,George Harris
a2248,Michael Wright
a2249,Clyde Kusatsu
a2250,Eric Keenleyside
a2251,Hugo Speer
a2252,Maz Jobrani
a2253,Yusuf Gatewood
a2254,Curtiss Cook
a2255,Byron Utley
a2256,Robert Clohessy
a2257,Terry Serpico
a2258,Stuart McQuarrie
a2264,Patrick Magee
a2265,Adrienne Corri
a2266,Stephi Lineburg
a2267,Michael Bates
a2268,Warren Clarke
a2270,James Marcus
a2271,Michael Tarn
a2272,Carl Duering
a2273,Paul Farrell
a2274,Miriam Karlin
a2275,Caitlin Clarke
a2276,Sheila Raynor
a2277,Loyd Catlett
a2278,Aubrey Morris
a2279,Godfrey Quigley
a2280,Clive Francis
a2282,Ben Kingsley
a2283,Stanley Tucci
a2289,John Barry
a2290,Richard Connaught
a2292,Pauline Taylor
a2293,Frank Miller
a2294,Robert Rodriguez
a2295,Mickey Rourke
a2296,Clive Owen
a2299,Josh Hartnett
a2302,Adam Fogerty
a2303,Wim Wenders
a2306,Richard Reitinger
a2310,Bruno Ganz
a2311,Otto Sander
a2312,Solveig Dommartin
a2313,Curt Bois
a2314,Peter Falk
a2315,Hans Martin Stier
a2316,Beatrice Manowski
a2317,Elmar Wilms
a2319,Maria de Medeiros
a2320,Julian Richings
a2321,Jessica Amlee
a2322,Kenya Jo Kennedy
a2323,Camille Martinez
a2333,Harun Farocki
a2334,Florian Koerner von Gustorf
a2339,Julia Hummer
a2340,Barbara Auer
a2341,Richy Müller
a2343,Katharina Schüttler
a2344,Günther Maria Halmer
a2349,Bernd Tauber
a2350,Helene Weigel
a2353,Umberto Eco
a2355,Andrew Birkin
a2356,Gérard Brach
a2361,Tonino Delli Colli
a2366,Dante Ferretti
a2367,Helmut Qualtinger
a2368,Elya Baskin
a2369,Michael Lonsdale
a2370,Volker Prechtel
a2371,Feodor Chaliapin Jr
a2372,Ron Perlman
a2373,Lucien Bodard
a2374,Dwight Weist
a2375,Lars Bodin-Jorgensen
a2376,Urs Althaus
a2377,Michael Habeck
a2379,Alexandre Mnouchkine
a2380,David Carson
a2385,Ronald D. Moore
a2387,Patrick Stewart
a2388,Jonathan Frakes
a2390,LeVar Burton
a2391,Michael Dorn
a2392,Gates McFadden
a2393,Marina Sirtis
a2394,Alan Ruck
a2395,Whoopi Goldberg
a2405,Audrey Tautou
a2406,Mathieu Kassovitz
a2407,Rufus
a2408,Jamel Debbouze
a2409,Lorella Cravotta
a2410,Serge Merlin
a2411,Clotilde Mollet
a2412,Isabelle Nanty
a2413,Dominique Pinon
a2414,Artus de Penguern
a2415,Yolande Moreau
a2416,Urbain Cancelier
a2417,Maurice Bénichou
a2419,Jean-Pierre Jeunet
a2428,Ernst Lubitsch
a2433,Miriam  Hopkins
a2434,Kay Francis
a2435,Herbert Marshall
a2436,Charles Ruggles
a2437,Edward Everett Horton
a2438,C. Aubrey Smith
a2440,Bill Nighy
a2441,Tom Hollander
a2449,Kevin McNally
a2450,Lauren Maher
a2451,Alex Norton
a2452,Vanessa Branch
a2453,Mary Steenburgen
a2454,Matt Clark
a2455,Christopher Wynne
a2456,Sean Sullivan
a2457,Mike Watson
a2458,Foster
a2459,Freddie
a2461,Mel Gibson
a2462,Catherine McCormack
a2463,Patrick McGoohan
a2464,Angus Macfadyen
a2465,James Robinson
a2467,James Cosmo
a2468,Sean McGinley
a2469,Gerda Stevenson
a2470,Mhairi Calvey
a2471,Jeanne Marine
a2472,Sean Lawlor
a2473,Sandy Nelson
a2474,Alan Tall
a2475,Andrew Weir
a2476,Peter Hanly
a2477,Stephen Billington
a2478,Tommy Flanagan
a2479,Rupert Vansittart
a2480,Tam White
a2481,Ian Bannen
a2482,David O'Hara
a2488,Alan Ladd Jr
a2491,Carole Lombard
a2492,Jack Benny
a2493,Robert Stack
a2494,Felix Bressart
a2495,Lionel Atwill
a2496,Stanley Ridges
a2497,Sig Ruman
a2501,Tom Dugan
a2502,Charles Halton
a2503,Maude Eburne
a2504,Marty Hornstein
a2505,James Cromwell
a2506,Alice Krige
a2516,Anthony Zerbe
a2517,Donna Murphy
a2518,Gregg Henry
a2523,Stuart Baird
a2524,Tom Hardy
a2525,Shannon Cochran
a2535,Vivica A. Fox
a2536,Michael Parks
a2537,Sonny Chiba
a2538,Chiaki Kuriyama
a2539,Julie Dreyfus
a2541,Jun Kunimura
a2542,Kazuki Kitamura
a2544,Akaji Maro
a2545,Lawrence Bender
a2547,Bruce Boxleitner
a2548,Cindy Morgan
a2549,Barnard Hughes
a2550,Dan Shor
a2554,Mardik Martin
a2555,David Proval
a2556,Amy Robinson
a2557,Richard Romanus
a2558,Cesare Danova
a2559,Henri-Georges Clouzot
a2561,Victor Argo
a2563,George Memmoli
a2564,Lenny Scaletta
a2565,Yves Montand
a2566,Charles Vanel
a2567,Peter van Eyck
a2568,Folco Lulli
a2569,Véra Clouzot
a2570,Antonio Centa
a2572,Luis De Lima
a2573,Jo Dest
a2575,Jean Bell
a2576,William Tubbs
a2579,Armand Thirard
a2585,Eric Clapton
a2596,Robert Fraisse
a2598,Sophie Okonedo
a2599,Ofentse Modiselle
a2600,Mathabo Pieterson
a2601,Neil McCarthy
a2602,Desmond Dube
a2603,Hakeem Kae-Kazim
a2606,Tony Kgoroge
a2607,Fana Mokoena
a2608,Lebo Mashile
a2609,Leleti Khumalo
a2612,Mosa Kaiser
a2613,Lennox Mathabathe
a2614,Mothusi Magano
a2617,Cara Seymour
a2618,Mduduzi Mabaso
a2619,Simo Mogwaza
a2620,Harriet Lenabe
a2627,Ade
a2628,Kiefer Sutherland
a2629,Alun Armstrong
a2630,Nastassja Kinski
a2632,Chris Rock
a2636,Alfred Hitchcock
a2638,Cary Grant
a2639,Eva Marie Saint
a2640,Jessie Royce Landis
a2641,Martin Landau
a2642,Leo G. Carroll
a2643,Josephine Hutchinson
a2644,Philip Ober
a2645,Adam Williams
a2646,Edward Platt
a2647,Robert Ellenstein
a2648,Les Tremayne
a2649,Philip Coolidge
a2650,Patrick McVey
a2651,Edward Binns
a2652,Ken Lynch
a2657,Robert F. Boyle
a2659,Sol Gorss
a2662,Frank Capra
a2667,Josephine Hull
a2668,Jean Adair
a2669,Raymond Massey
a2670,Priscilla Lane
a2671,John Alexander
a2672,Jack Carson
a2673,John Ridgely
a2674,Edward McNamara
a2675,Darren Lynn Bousman
a2676,Kim Roberts
a2677,Bahar Soomekh
a2679,David Hackl
a2680,Donnie Wahlberg
a2681,Erik Knudsen
a2682,Franky G
a2683,Glenn Plummer
a2684,Emmanuelle Vaugier
a2685,Beverley Mitchell
a2686,Tim Burd
a2687,Lyriq Bent
a2692,Robert Sean Leonard
a2693,Gale Hansen
a2694,Josh Charles
a2695,Dylan Kussman
a2696,Allelon Ruggiero
a2697,James Waterston
a2698,Norman Lloyd
a2699,Carla Belver
a2700,Leon Pownall
a2701,George Martin
a2710,James Cameron
a2711,William Wisher Jr
a2712,Michael Biehn
a2713,Linda Hamilton
a2714,Lance Henriksen
a2715,Bess Motta
a2716,Earl Boen
a2717,Rick Rossovich
a2719,Brian Thompson
a2724,Stanzi Stokes
a2725,Rainer Werner Fassbinder
a2726,Brigitte Mira
a2727,El Hedi ben Salem
a2728,Barbara Valentin
a2729,Irm Hermann
a2730,Elma Karlowa
a2731,Anita Bucher
a2732,Gusti Kreissl
a2733,Doris Mattes
a2734,Margit Symo
a2735,Katharina Herberg
a2738,Fritz Müller-Scherz
a2740,Lilo Pempeit
a2741,Walter Sedlmayr
a2742,Karl Scheydt
a2743,Peter Gauhe
a2744,Carmen Maura
a2745,Doreen Lang
a2746,Elia Kazan
a2749,James Dean
a2750,Julie Harris
a2751,Richard Davalos
a2752,Jo Van Fleet
a2753,Burl Ives
a2755,Albert Dekker
a2756,Harold Gordon
a2757,Nick Dennis
a2758,Timothy Carey
a2759,Lola Dueñas
a2762,Mushy Callahan
a2765,Nicholas Ray
a2768,Stewart Stern
a2769,Natalie Wood
a2770,Sal Mineo
a2771,Jim Backus
a2772,Ann Doran
a2775,Corey Allen
a2776,William Hopper
a2777,Rochelle Hudson
a2778,Dennis Hopper
a2779,Steffi Sidney
a2780,Virginia Brissac
a2781,Beverly Long
a2782,Ian Wolfe
a2783,Frank Mazzola
a2784,Robert Foulk
a2785,Jack Simmons
a2787,Nick Adams
a2788,Jack Grinnage
a2789,Clifford Morris
a2790,Marietta Canty
a2791,Stanley Jones
a2797,Paul von Hindenburg
a2807,Krystyna Janda
a2811,Jacek Lomnicki
a2812,Michał Tarkowski
a2815,Piotr Cieslak
a2816,Wieslaw Wójcik
a2817,Krystyna Zachwatowicz
a2818,Magda Teresa Wójcik
a2819,Zdzisław Kozień
a2820,Dorota Stalińska
a2821,Kazimierz Kaczor
a2822,Ewa Ziętek
a2823,Andrzej Graziewicz
a2824,Jerzy Moniak
a2825,Marian Opania
a2826,Irena Byrska
a2827,Wiesława Kosmalska
a2828,Franciszek Trzeciak
a2829,Andrzej Seweryn
a2830,Marek Kondrat
a2831,Jerzy Trela
a2832,Maja Komorowska
a2833,Janusz Zaorski
a2834,Wojciech Alaborski
a2835,Tatiana Sosna Sarno
a2836,Kimberly Peirce
a2838,Chloë Sevigny
a2839,Brendan Sexton III
a2841,Alison Folland
a2842,Jeannetta Arnette
a2843,Rob Campbell
a2844,Matt McGrath
a2845,Cheyenne Rushing
a2846,Robert Prentiss
a2847,Josh Ridgway
a2848,Craig Erickson
a2849,Stephanie Sechrist
a2850,Jerry Haynes
a2851,Lou Perryman
a2852,Lisa Renee Wilson
a2853,Jackson D. Kane
a2854,Joseph Gibson
a2855,Michael Tripp
a2856,Shana McClendon
a2857,Libby Villari
a2858,Paige Carl Griggs
a2859,Gail Cronauer
a2868,S.E. Hinton
a2870,Gray Frederickson
a2871,Fred Roos
a2872,Carmine Coppola
a2875,Dean Tavoularis
a2876,Matt Dillon
a2877,Ralph Macchio
a2878,C. Thomas Howell
a2879,Rob Lowe
a2880,Emilio Estevez
a2881,Glenn Withrow
a2882,Diane Lane
a2883,Leif Garrett
a2884,Darren Dalton
a2885,Michelle Meyrink
a2886,Gailard Sartain
a2887,Tom Waits
a2888,Will Smith
a2891,Josef von Sternberg
a2895,Emil Jannings
a2896,Marlene Dietrich
a2897,Kurt Gerron
a2898,Rosa Valetti
a2899,Hans Albers
a2903,Reinhold Bernt
a2904,Eduard von Winterstein
a2905,Hans Roth
a2906,Rolf Müller
a2907,Roland Varno
a2908,Carl Ballhaus
a2910,Robert Klein Lörk
a2911,Charles Puffy
a2912,Wilhelm Diegelmann
a2913,Gerhard Bienert
a2914,Ilse Fürstenberg
a2916,Friedrich Hollaender
a2922,Boris Karloff
a2923,Colin Clive
a2924,Valerie Hobson
a2925,Ernest Thesiger
a2926,Elsa Lanchester
a2927,Gavin Gordon
a2928,Douglas Walton
a2929,Una O'Connor
a2930,E.E. Clive
a2931,Lucien Prival
a2932,O.P. Heggie
a2933,Reginald Barlow
a2934,Mary Gordon
a2935,Anne Darling
a2936,Ted Billings
a2941,Norman Ainsley
a2942,Peter Shaw
a2943,Kansas DeForrest
a2944,Josephine McKim
a2949,Alexandre Desplat
a2954,Jeffrey Wright
a2955,Chris Cooper
a2956,Amanda Peet
a2957,Alexander Siddig
a2958,Diana Scarwid
a2959,Kayvan Novak
a2960,Amr Waked
a2962,Robert Foxworth
a2963,Nicolas Cage
a2964,Nicky Henson
a2965,Nicholas Art
a2966,Steven Hinkle
a2967,Daisy Tormé
a2968,Richard Lintern
a2969,Chris Penn
a2970,Jocelyn Quivrin
a2971,Mazhar Munir
a2972,Shahid Ahmed
a2973,Bikram Singh Bhamra
a2974,Roger Yuan
a2975,Laurence Fishburne
a2977,Jamey Sheridan
a2978,Max Minghella
a2979,Michael Higgins
a2980,Nadim Sawalha
a2981,Akbar Kurtha
a2982,Sonnell Dadral
a2983,Mark Strong
a2984,Badria Timimi
a2986,Doug Claybourne
a2987,Stewart Copeland
a2989,Richard Price
a3000,Werner Krauss
a3001,Conrad Veidt
a3002,Ken Wahl
a3004,John Friedrich
a3005,Lil Dagover
a3006,Toni Kalem
a3007,Hans Heinrich von Twardowski
a3008,Alan Rosenberg
a3009,Jim Youngs
a3010,Tony Ganios
a3011,Linda Manz
a3012,William Andrews
a3013,Erland van Lidth
a3014,Val Avery
a3015,Dolph Sweet
a3016,Burtt Harris
a3017,Samm-Art Williams
a3018,Dion Albanese
a3019,Olympia Dukakis
a3020,George Merolle
a3021,Terri Perri
a3026,Rob Reiner
a3027,Stephen King
a3029,Raynold Gideon
a3033,Wil Wheaton
a3034,Corey Feldman
a3035,Jerry O'Connell
a3036,John Cusack
a3037,Richard Dreyfuss
a3038,Gary Riley
a3039,Bradley Gregg
a3040,Jason Oliver
a3041,Marshall Bell
a3042,Bruce Kirby
a3043,William Bronder
a3044,Scott Beach
a3051,Toni Collette
a3052,Rachel Griffiths
a3053,Sophie Lee
a3054,Roz Hammond
a3057,Belinda Jarrett
a3058,Alexander Trocchi
a3059,Pippa Grandison
a3060,Jeanie Drynan
a3061,Ewan McGregor
a3062,Daniel Wyllie
a3063,Tilda Swinton
a3064,Peter Mullan
a3065,Jack McElhone
a3066,Gabby Millgate
a3067,Gennie Nevinson
a3068,Matt Day
a3069,Therese Bradley
a3070,Chris Haywood
a3071,Ewan Stewart
a3072,Daniel Lapaine
a3073,Pauline Turner
a3074,Alan Cooke
a3075,Rory McCann
a3076,Ian Hanmore
a3077,Anne Marie Timoney
a3078,David Byrne
a3081,Des Hamilton
a3084,Marlon Brando
a3085,James Caan
a3086,Richard S. Castellano
a3087,Robert Duvall
a3088,Sterling Hayden
a3090,Richard Conte
a3091,Al Lettieri
a3092,Diane Keaton
a3093,Abe Vigoda
a3094,Talia Shire
a3095,Gianni Russo
a3096,John Cazale
a3097,Gordon Willis
a3099,William Reynolds
a3110,Allison Anders
a3111,Alexandre Rockwell
a3113,Guillermo Navarro
a3122,Sammi Davis
a3123,Amanda de Cadenet
a3124,Valeria Golino
a3125,Madonna
a3126,Ione Skye
a3127,Lili Taylor
a3128,Alicia Witt
a3129,Tim Roth
a3130,Jennifer Beals
a3131,Antonio Banderas
a3132,Lana McKissack
a3133,Patricia Vonne
a3134,Tamlyn Tomita
a3135,Danny Verduzco
a3136,Salma Hayek
a3137,Paul Calderon
a3138,Kathy Griffin
a3140,Marc Lawrence
a3141,Marisa Tomei
a3142,John Marley
a3143,Rudy Bond
a3144,Al Martino
a3145,Simonetta Stefanelli
a3146,Billy Wilder
a3149,Marilyn Monroe
a3150,Tony Curtis
a3151,Jack Lemmon
a3152,George Raft
a3155,Pat O’Brien
a3156,Joe E. Brown
a3158,Michael Logan
a3160,Nehemiah Persoff
a3161,Joan Shawlee
a3162,Billy Gray
a3163,George E. Stone
a3168,Barbara Drew
a3171,Lee Strasberg
a3172,Michael V. Gazzo
a3173,G. D. Spradlin
a3174,Richard Bright
a3176,Vic Ramos
a3181,Richard Rutowski
a3185,Leonard Cohen
a3186,Trent Reznor
a3188,Victor Kempster
a3196,Juliette Lewis
a3197,Tom Sizemore
a3198,Rodney Dangerfield
a3199,Everett Quinton
a3200,Christine Pascal
a3201,Pruitt Taylor Vince
a3202,Edie McClurg
a3203,Russell Means
a3204,Lanny Flaherty
a3205,Richard Lineback
a3206,Kirk Baltz
a3207,Terrylene
a3208,Maria Pitillo
a3209,Josh Richman
a3210,Sean Stone
a3211,Dale Dye
a3212,Evan Handler
a3213,Lorraine Farris
a3214,Steven Wright
a3216,Jim Carrane
a3217,Robert Swan
a3218,Louis Lombardi
a3223,Robert Downey Jr
a3224,Stephen Frears
a3226,D.V. DeVincentis
a3227,Steve Pink
a3229,Arliss Howard
a3230,Todd Louiso
a3232,Lisa Bonet
a3234,Joan Cusack
a3235,Chris Rehmann
a3236,Ben Carr
a3237,Joelle Carter
a3238,Merian C. Cooper
a3239,Ernest B. Schoedsack
a3242,Fay Wray
a3243,Robert Armstrong
a3244,Bruce Cabot
a3245,Frank Reicher
a3246,Sam Hardy
a3247,Noble Johnson
a3261,Steve Clemente
a3262,James Flavin
a3265,Eli Wallach
a3266,Joe Mantegna
a3267,George Hamilton
a3268,Raf Vallone
a3269,Franc D'Ambrosio
a3270,Natasha Gregson Wagner
a3271,Shannon Stillo
a3272,Drake Bell
a3273,Laura Whyte
a3275,Jane Jenkins
a3279,Francesca De Sapio
a3280,Oreste Baldini
a3281,Gastone Moschin
a3282,Sara Gilbert
a3283,Margaret Travolta
a3284,Bruce Springsteen
a3288,Chris Weitz
a3289,Paul Weitz
a3290,Peter Hedges
a3291,Hugh Grant
a3292,Nicholas Hoult
a3293,Rachel Weisz
a3294,Sharon Small
a3295,Madison Cook
a3296,Jordan Cook
a3297,Nicholas Hutchison
a3298,Ryan Speechley
a3299,Joseph Speechley
a3300,Natalia Tena
a3301,Isabel Brook
a3302,Orlando Thor Newman
a3303,Russell Barr
a3306,Denise Stephenson
a3307,Peter Roy
a3308,Rosalind Knight
a3309,Augustus Prew
a3315,Victoria Smurfit
a3317,Takeshi Kitano
a3333,Giuseppe Sillato
a3335,Jim Thompson
a3336,Coleen Gray
a3337,Vince Edwards
a3338,Jay C. Flippen
a3339,Elisha Cook Jr
a3340,Marie Windsor
a3341,Joe Sawyer
a3342,James Edwards
a3343,Jay Adler
a3344,Kola Kwariani
a3345,Tito Vuolo
a3346,Dorothy Adams
a3347,James Griffith
a3348,Art Gilmore
a3349,James B. Harris
a3356,George Barnes
a3359,Laurence Olivier
a3360,Joan Fontaine
a3361,George Sanders
a3362,Judith Anderson
a3363,Nigel Bruce
a3364,Reginald Denny
a3366,Gladys Cooper
a3367,Florence Bates
a3368,Leonard Carey
a3369,Lumsden Hare
a3370,Edward Fielding
a3371,Forrester Harvey
a3372,Philip Winter
a3380,Bette Davis
a3381,Glenn Ford
a3382,Hope Lange
a3383,Thomas Mitchell
a3384,Peter Mann
a3388,James L. Brooks
a3391,Kathleen Turner
a3392,Michael Douglas
a3397,Dejan Čukić
a3398,Kim Bodnia
a3399,Brian Patterson
a3401,Tomas Villum Jensen
a3402,Line Kruse
a3407,Søren Sætter-Lassen
a3408,Lester Wiese
a3409,Lasse Lunderskov
a3410,Preben Harris
a3411,Slavko Labović
a3412,Martin Spang Olsen
a3413,Victor Rendina
a3414,Tony Giorgio
a3416,Demi Moore
a3417,Tony Goldwyn
a3418,Vincent Schiavelli
a3419,Vivian Bonnell
a3420,Armelia McQueen
a3422,Gail Boggs
a3424,Angelina Estrada
a3425,Augie Blunt
a3426,Derek Thompson
a3431,Bruce Joel Rubin
a3432,Rick Aviles
a3433,Phil Leeds
a3434,Alma Beltran
a3436,Keiichi Suzuki
a3442,Mickey Shaughnessy
a3458,Pia Arnold
a3460,Gene Wilder
a3461,Jack Albertson
a3462,Peter Ostrum
a3463,Roy Kinnear
a3464,Julie Dawn Cole
a3467,Leonard Stone
a3468,Denise Nickerson
a3469,Nora Denney
a3470,Paris Themmen
a3471,Ursula Reit
a3473,Diana Sowle
a3474,Aubrey Woods
a3475,David Battley
a3476,Peter Capell
a3478,Pat Coombs
a3480,Blanca Portillo
a3481,Yohana Cobo
a3482,Chus Lampreave
a3483,Antonio de la Torre
a3489,Naomi Watts
a3490,Adrien Brody
a3491,Thomas Kretschmann
a3492,Colin Hanks
a3493,Evan Parke
a3494,Lobo Chan
a3495,John Sumner
a3496,Craig Hall
a3497,Kyle Chandler
a3507,Claude Jade
a3508,Delphine Seyrig
a3509,Daniel Ceccaldi
a3510,Claire Duhamel
a3511,Harry-Max
a3513,André Falcon
a3514,Catherine Lutz
a3515,Martine Ferrière
a3516,Serge Rousseau
a3517,Paul Pavel
a3518,François Darbon
a3519,Léon Elkenbaum
a3520,Madeleine Parard
a3521,France Monteil
a3522,Carole Noe
a3523,Roger Trapp
a3524,Marcel Berbert
a3528,René Levert
a3533,Albert Simono
a3534,Christine Pellé
a3535,Georges Delerue
a3536,Marie-France Pisier
a3537,Rosy Varte
a3538,Jean-François Adam
a3540,Raoul Coutard
a3541,David Pittu
a3542,Barney Clark
a3543,Jamie Foreman
a3544,Harry Eden
a3545,Edward Hardwicke
a3546,Leanne Rowe
a3547,Ian McNeice
a3548,Timothy Bateson
a3549,Andy Linden
a3550,Teresa Churcher
a3551,Jake Curran
a3552,Turbo
a3553,Lewis Chase
a3554,Levi Hayes
a3555,Jeremy Swift
a3556,Roman Polanski
a3560,Alain Sarde
a3565,Gillian Hanna
a3566,Chris Overton
a3567,Michael Heath
a3568,Patrick Godfrey
a3569,Néstor Almendros
a3570,Jean Mandaroux
a3572,Hiroko Berghauer
a3573,Daniel Boulanger
a3574,Silvana Blasi
a3575,Barbara Laage
a3577,Claude Véga
a3579,Danièle Girard
a3580,Marie Irakane
a3581,Philippe Léotard
a3582,Jean Aurel
a3583,Suzanne Schiffman
a3589,Monique Dury
a3590,Michel Laurent
a3591,Dani
a3592,Dorothée
a3593,Daniel Mesguich
a3594,Julien Bertheau
a3595,Jean-Pierre Ducos
a3596,Marie Henriau
a3597,Julien Dubois
a3605,Charles Williams
a3609,Robert Donat
a3610,Madeleine Carroll
a3611,Lucie Mannheim
a3612,Godfrey Tearle
a3614,Michel Houellebecq
a3617,Günter Meisner
a3618,Darío Grandinetti
a3619,Malou Airaudo
a3620,Caetano Veloso
a3621,Roberto Alvarez
a3623,Elena Anaya
a3624,Adolfo Fernández
a3625,Ana Fernández
a3626,Helio Pedregal
a3627,Paz Vega
a3634,Tennessee Williams
a3635,Elizabeth Taylor
a3636,Paul Newman
a3639,Madeleine Sherwood
a3640,Larry Gates
a3641,Vaughn Taylor
a3644,Dean Smith
a3648,Henry Grace
a3650,Carlos Lozano
a3651,Fernando Guillén
a3652,Manuel Morón
a3653,José Luis Torrijo
a3654,Malena Gutiérrez
a3655,Yael Barnatán
a3658,Robert Greenhut
a3661,Thelma Schoonmaker
a3663,Jerry Lewis
a3664,Sandra Bernhard
a3665,Shelley Hack
a3666,Ed Herlihy
a3667,Lou Brown
a3668,Loretta Tupper
a3669,Peter Potulski
a3670,Vinnie Gonzales
a3672,Peggy Ashcroft
a3673,John Laurie
a3674,Helen Haye
a3675,Frank Cellier
a3676,Wylie Watson
a3677,Peggy Simpson
a3678,Elizabeth Inglis
a3679,Frederick Piper
a3680,Hilda Trevelyan
a3681,Alma Reville
a3682,Joserra Cadiñanos
a3686,Johanna Ray
a3698,Julie Dunne
a3702,Sebastian Schipper
a3703,Ute Lubosch
a3704,Julia Lindig
a3705,Andreas Petri
a3706,Klaus Müller
a3707,Utz Krause
a3708,Volkhart Buff
a3710,Jaimz Woolvett
a3711,Anna Levine
a3712,Saul Rubinek
a3713,Frances Fisher
a3714,David Mucci
a3715,Anthony James
a3720,Rick Roberts
a3722,Hans Weingartner
a3727,John Sloss
a3728,Diabolo
a3729,Denis Evrard
a3730,Albert Delpy
a3731,Marie Pillet
a3734,Hanna Schygulla
a3735,Dominik Castell
a3736,Bilge Jeschim
a3737,Harold Waiglein
a3738,Haymon Maria Buttinger
a3739,Kurti
a3742,Heinrich Schafmeister
a3743,Helmut Buchel
a3744,Hans Peter Reutter
a3745,Heinz Baumeister
a3751,Ralf König
a3752,Zelda Cleaver
a3753,Giancarlo Giannini
a3754,Mel Ferrer
a3755,Karl-Heinz von Hassel
a3756,Erik Schumann
a3757,Gottfried John
a3762,Christine Kaufmann
a3763,Willy Harlander
a3764,Raúl Gimenez
a3767,Peer Raben
a3769,Michael Ballhaus
a3770,Juliane Lorenz
a3774,Joshua Sinclair
a3776,Jean-Luc Godard
a3777,Joseph E. Levine
a3779,Georges de Beauregard
a3780,Alberto Moravia
a3783,Brigitte Bardot
a3784,Michel Piccoli
a3785,Jack Palance
a3786,Giorgia Moll
a3787,Linda Veras
a3788,Jorge Guerricaechevarría
a3794,Bob Kane
a3796,Michael Gough
a3798,Pat Hingle
a3799,Billy Dee Williams
a3800,Jerry Hall
a3801,Tracey Walter
a3802,Lee Wallace
